review_priority,priority_score,review_reason,related_exam_count,mapping_id,subject,grade_band,domain_code_2015,domain_code_2022,change_type,similarity,code_2015,text_2015,source_2015,page_2015,code_2022,text_2022,source_2022,page_2022,review_required
low,11,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6사04-05-REMOVED,사회,5-6,04,,removed_or_unmatched,0.0,6사04-05,"[6사04-05] 광복 이후 대 한 민 국 의 수립 과 정 을 살 펴 보 고, 대한민국 수 립 의 의 의 를 파 악 한 다.",별책7_사회과 교육과정(제2015-74호).pdf,48,,,,,True
low,11,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6사04-06-REMOVED,사회,5-6,04,,removed_or_unmatched,0.0,6사04-06,"[6사04-06] 6.25 전 쟁 의 원 인 과 과 정 을 이 해 하고, 그 피 해 상 과 영 향 을 탐 구 한다. (가) 학습 요소 조선 후 기 의 사회 개혁 노력, 국권 회복 대한민국 © 이 단 원 은 조선 후 기 부터 6.25 전 생 까지 우 리 나 라 의 억 사 발 전 에 기여한 인 물 들의 SHES. Bol 우 리 나 라 의 억 사 발전 과 정 을 이 해 하고, 대 한 민 국 의 발 전 을 위해 노 력 하는 자 세 의 식 하도록 하는 데 주 안 접을 눈 다. oN ot o",별책7_사회과 교육과정(제2015-74호).pdf,48,,,,,True
low,11,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6사06-03-REMOVED,사회,5-6,06,,removed_or_unmatched,0.0,6사06-03,[6사06-03] 농업 중심 경 제 에서 공 업 ㆍ 서비스업 중심 경 제 로 변 화 하는 모 습 을 중 심 으로 우리나라 경제성 장 과 정 을 파 악 한 다,별책7_사회과 교육과정(제2015-74호).pdf,56,,,,,True
low,11,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6사07-05-REMOVED,사회,5-6,07,,removed_or_unmatched,0.0,6사07-05,"[6사07-05] 우 리 나 라 와 관계 깊은 나 라 들의 기 초 적 인 지리 정 보 를 조 사 하고, 정 치 ㆍ 경 제 ㆍ 문 화 면 에 서 맺고 fo) 2 [64107-06] 이웃 나 라 들 (중국, 일본 러 시 야 ) 의 자연적, UPA 특 성 과 교류 ABS 조 사 하고, 이를 바 으로 하여 상호 이 해 와 협 력 의 태 도 를 기른다. of (가) 학습 요소 지 구 불의 특성, 주요 대륙 및 국 가 의 위치 특실, 세게 수유 기주 als 본 포와 특성. 인 (나) 성 취 기준 해설 * 이 단 원 은 다양한 공간 표 헌 물의 특성, 대륙 및 세계 주요 국 가 에 대한 기 조 식인 지미 성보, 세 ale] 다양한 자 인 환경 및 인 물 환 경 과 인간 생 환 의 관계. Foul} VERSE 관 계 를 맺고 있는 국가 들의 지 억 식 특성 을 탐 구 하고, 이를 바 탕 으로 하여 세 계 에 대한 올바른 이 해 를 도 모 아 꼬 세 시 빈 으로서 지녀야 할 AEA] 시 각 과 태 ! vt A) QW",별책7_사회과 교육과정(제2015-74호).pdf,59,,,,,True
low,11,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-6사08-04-REMOVED,사회,5-6,08,,removed_or_unmatched,0.0,6사08-04,"[6사08-04] 지 구 촌 의 평 화 와 발 전 을 위해 노 력 하 는 다양한 행위 주 체 (개인, 국가, 국 제 기구, 비정부 기구 등 ) 의 활동 사 례 를 조 사 한 다 (가) 학습 요소 (나) 성 취 기준 해설 eo] 단 원 은 세계 여러 나 라 에서 일어나는 국세 사 회 의 다양한 갈등 사 례 을 통해서 인류 번 영 과 평 화 의 FRAT 이 해 하 고, 개인, 국가, 국 제 기 구 능 다양한 행위 주 체 의 활동 ARES 통하여 st © 사 에 서는 지 구 에 서 일어나는 다양한 갈 능 사 례 (자원. 종교, 문화, 민초 EE 조 사 하여 © 사 에 서는 지구촌 갈등 “ihe 해 걸 하기 위해 노 럭 하는 개인, 국가, 국 제 기구, 비정부 기 구 25 다양한 행위 주 체 들의 활동 실전 사 를 조 사 함으로써 지 구 준 의 평 화 와 발 전 에 4 A |",별책7_사회과 교육과정(제2015-74호).pdf,63,,,,,True
low,11,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6사01-02,사회,5-6,,01,new_or_unmatched,0.0,,,,,6사01-02,[6사01-02] 독도의 지리적 특성과 독도에 대한 역사 기록을 바탕으로 영토로서 독도의 중요성을 이해한다. (가) 성취기준 해설 •,[별책7] 사회과 교육과정.pdf,34,True
low,11,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6사11-01,사회,5-6,,11,new_or_unmatched,0.0,,,,,6사11-01,"[6사11-01] 시장경제에서 가계와 기업의 역할을 이해하고, 근로자의 권리와 기업의 자유 및 사회적 책임을 탐색한다.",[별책7] 사회과 교육과정.pdf,43,True
low,11,교과가중치 4; 학년군가중치 3; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-6사12-02,사회,5-6,,12,new_or_unmatched,0.0,,,,,6사12-02,"[6사12-02] 지구촌을 위협하는 다양한 문제들을 파악하고, 지속가능한 미래를 위한 해결 방안을 탐색한다. (가) 성취기준 해설 •",[별책7] 사회과 교육과정.pdf,44,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-2수02-05-REMOVED,수학,1-2,02,,removed_or_unmatched,0.0,2수02-05,"[2수02-05]삼각형, 사각형에서 각각의 공통점을 찾아 말하고, 이를 일반화하여 오각형, 육각형을 알고 구별할 수 있다.",2015개정 교육과정 수학과 (PDF).pdf,14,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-2수03-10,수학,1-2,,03,new_or_unmatched,0.0,,,,,2수03-10,[2수03-10] 길이의 표준 단위를 도입하기 전에 구체물을 직접 비교해 보거나 여러 가지 임의 단위를 사용하여 구체물의 길이를 재어보는 활동을 통해 표준 단위의 필요성을 알게 한다. •,[별책8] 수학과 교육과정.pdf,20,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수01-17-REMOVED,수학,3-4,01,,removed_or_unmatched,0.0,4수01-17,[4수01-17]소수 두 자리 수의 범위에서 소수의 덧셈과 뺄셈의 계산 원리를 이해하고 그 계산을 할 수 있다.,2015개정 교육과정 수학과 (PDF).pdf,19,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수02-04-REMOVED,수학,3-4,02,,removed_or_unmatched,0.0,4수02-04,"[4수02-04]구체물이나 평면도형의 밀기, 뒤집기, 돌리기 활동을 통하여 그 변화를 이해한다.",2015개정 교육과정 수학과 (PDF).pdf,21,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수02-05-REMOVED,수학,3-4,02,,removed_or_unmatched,0.0,4수02-05,[4수02-05]평면도형의 이동을 이용하여 규칙적인 무늬를 꾸밀 수 있다. 원의 구성 요소,2015개정 교육과정 수학과 (PDF).pdf,21,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수02-06-REMOVED,수학,3-4,02,,removed_or_unmatched,0.0,4수02-06,"[4수02-06]원의 중심, 반지름, 지름을 알고, 그 관계를 이해한다.",2015개정 교육과정 수학과 (PDF).pdf,21,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수02-07-REMOVED,수학,3-4,02,,removed_or_unmatched,0.0,4수02-07,[4수02-07]컴퍼스를 이용하여 여러 가지 크기의 원을 그려서 다양한 모양을 꾸밀 수 있다. 여러 가지 삼각형,2015개정 교육과정 수학과 (PDF).pdf,21,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수02-08-REMOVED,수학,3-4,02,,removed_or_unmatched,0.0,4수02-08,"[4수02-08]여러 가지 모양의 삼각형에 대한 분류 활동을 통하여 이등변삼각형, 정삼각형을 이해한다.",2015개정 교육과정 수학과 (PDF).pdf,21,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수02-09-REMOVED,수학,3-4,02,,removed_or_unmatched,0.0,4수02-09,"[4수02-09]여러 가지 모양의 삼각형에 대한 분류 활동을 통하여 직각삼각형, 예각삼각형, 둔각삼각형을 이해한다. 여러 가지 사각형",2015개정 교육과정 수학과 (PDF).pdf,21,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수02-10-REMOVED,수학,3-4,02,,removed_or_unmatched,0.0,4수02-10,"[4수02-10]여러 가지 모양의 사각형에 대한 분류 활동을 통하여 직사각형, 정사각형, 사다리꼴, 평행사변형, 마름모를 알고, 그 성질을 이해한다. 다각형",2015개정 교육과정 수학과 (PDF).pdf,21,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수02-11-REMOVED,수학,3-4,02,,removed_or_unmatched,0.0,4수02-11,[4수02-11]다각형과 정다각형의 의미를 안다.,2015개정 교육과정 수학과 (PDF).pdf,21,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수02-12-REMOVED,수학,3-4,02,,removed_or_unmatched,0.0,4수02-12,[4수02-12]주어진 도형을 이용하여 여러 가지 모양을 만들거나 채울 수 있다.,2015개정 교육과정 수학과 (PDF).pdf,21,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-4수05-02-REMOVED,수학,3-4,05,,removed_or_unmatched,0.0,4수05-02,[4수05-02]연속적인 변량에 대한 자료를 수집하여 꺾은선그래프로 나타낼 수 있다.,2015개정 교육과정 수학과 (PDF).pdf,24,,,,,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4수03-15,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-15,"[4수03-15] 길이 단위 1mm와 1km를 알고 , 이를 이용하여 길이를 측정하고 어림하며 수학의 유용성을 인식할 수 있다 .",[별책8] 수학과 교육과정.pdf,27,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4수03-17,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-17,"[4수03-17] 들이 단위 1L와 1mL를 알고, 이를 이용하여 들이를 측정하고 어림하며 수학의 유용성을 인식할 수 있다.",[별책8] 수학과 교육과정.pdf,27,True
low,11,교과가중치 5; 학년군가중치 2; 변화유형가중치 4; 자동 추정 대응,0,MAP-NEW-4수03-24,수학,3-4,,03,new_or_unmatched,0.0,,,,,4수03-24,"[4수03-24] 각의 크기의 단위인 1도(°)를 알고, 각도기를 이용하여 각의 크기를 측정하고 어림할 수 있다.",[별책8] 수학과 교육과정.pdf,27,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 실천, 건강; 자동 추정 대응",0,MAP-NEW-6실01-05,실과,5-6,,01,new_or_unmatched,0.0,,,,,6실01-05,[6실01-05] 옷의 기능을 이해하여 평소 자신의 옷차림을 살펴보고 건강하고 적절한 옷 입기를 실천한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,18,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 과정, 생활; 자동 추정 대응",0,MAP-NEW-6실01-06,실과,5-6,,01,new_or_unmatched,0.0,,,,,6실01-06,"[6실01-06] 가정일을 수행하는 과정에서 일의 가치와 중요성을 이해하고, 가정생활을 유지하는 데 필요한 가정일의 종류를 탐색한다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,18,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 실천, 생활; 자동 추정 대응",0,MAP-NEW-6실02-03,실과,5-6,,02,new_or_unmatched,0.0,,,,,6실02-03,"[6실02-03] 생활자원의 올바른 사용이 가정과 환경에 도움이 됨을 이해하고 재활용, 재사용 등 환경을 고려한 관리 방법을 실천한다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,19,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 과정, 실천; 자동 추정 대응",0,MAP-NEW-6실02-06,실과,5-6,,02,new_or_unmatched,0.0,,,,,6실02-06,"[6실02-06] 우리나라 밥상차림을 이해하고, 함께 식사하는 즐거움을 경험하면서 이 과정에서 식사 예절을 실천한다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,19,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 과정, 생활; 자동 추정 대응",0,MAP-NEW-6실02-07,실과,5-6,,02,new_or_unmatched,0.0,,,,,6실02-07,[6실02-07] 의생활 용품이 만들어지는 과정을 탐색하여 옷이나 생활용품이 어떻게 구성되는지를 설명한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,19,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 실천, 생활; 자동 추정 대응",0,MAP-NEW-6실02-10,실과,5-6,,02,new_or_unmatched,0.0,,,,,6실02-10,"[6실02-10] 자신의 생활공간을 쾌적하고 위생적으로 관리하는 것의 중요성을 알고, 정리정돈과 청소 및 쓰레기 처리의 방법을 익혀 실천한다.",[별책10] 실과(기술가정)정보과 교육과정.pdf,19,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 실천, 생활; 자동 추정 대응",0,MAP-NEW-6실02-11,실과,5-6,,02,new_or_unmatched,0.0,,,,,6실02-11,[6실02-11] 생태 지향적 삶을 위해 자신의 의식주 생활에서 할 수 있는 구체적인 행동을 계획하여 실천한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,19,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 과정, 생활; 자동 추정 대응",0,MAP-NEW-6실03-04,실과,5-6,,03,new_or_unmatched,0.0,,,,,6실03-04,[6실03-04] 수송의 의미와 수송 수단의 발달과정에 대한 이해를 바탕으로 생활 속 다양한 수송 수단을 탐색한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,21,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 실천, 생활; 자동 추정 대응",0,MAP-NEW-6실04-10,실과,5-6,,04,new_or_unmatched,0.0,,,,,6실04-10,[6실04-10] 생활 속에서 농업활동과 관련된 모습을 분석하고 이에 따른 농업활동을 체험하여 농업에 대한 관심을 두고 이를 생활 속에서 실천한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,22,True
low,11,"교과가중치 2; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 생활, 표현; 자동 추정 대응",0,MAP-NEW-6실05-01,실과,5-6,,05,new_or_unmatched,0.0,,,,,6실05-01,[6실05-01] 컴퓨터를 활용한 생활 속 문제해결 사례를 탐색하고 일상생활 속 문제를 해결하기 위한 알고리즘을 다양한 방법으로 표현한다.,[별책10] 실과(기술가정)정보과 교육과정.pdf,24,True
low,11,교과가중치 3; 학년군가중치 2; 변화유형가중치 5; 임용형 키워드 소리; 자동 추정 대응,0,MAP-4영03-02-4영01-04,영어,3-4,03,01,semantic_match,0.3279,4영03-02,[4영03-02] 소 리 와 철 자 의 관 계 를 이 해 하여 HVS 읽을 수 있다,별책14 영어과 교육과정(제2015-74호)수정171205.pdf,23,4영01-04,"[4영01-04] 소리와 철자의 관계를 이해하며 쉽고 간단한 단어, 어구, 문장을 소리 내어 읽는다.",[별책14] 영어과 교육과정.pdf,16,True
low,11,교과가중치 3; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-6영03-03-REMOVED,영어,5-6,03,,removed_or_unmatched,0.0,6영03-03,[6영03-03] 일 상 생활 속의 친숙한 주 제 에 관한 쉽고 짧은 SS 읽고 세부 정 보 를 파악할 수 있다.,별책14 영어과 교육과정(제2015-74호)수정171205.pdf,32,,,,,True
low,11,교과가중치 3; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-6영04-04-REMOVED,영어,5-6,04,,removed_or_unmatched,0.0,6영04-04,[6영04-04] 실 물 이나 TAS 보고 한두 문 장 으로 표현할 수 있다.,별책14 영어과 교육과정(제2015-74호)수정171205.pdf,35,,,,,True
low,11,교과가중치 3; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-6영01-06,영어,5-6,,01,new_or_unmatched,0.0,,,,,6영01-06,[6영01-06] 일상생활 주제에 관한 담화나 글에서 일이나 사건의 순서를 파악한다.,[별책14] 영어과 교육과정.pdf,21,True
low,11,교과가중치 3; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-NEW-6영01-08,영어,5-6,,01,new_or_unmatched,0.0,,,,,6영01-08,[6영01-08] 다양한 매체로 표현된 담화나 글을 흥미와 자신감을 가지고 듣거나 읽는다.,[별책14] 영어과 교육과정.pdf,21,True
low,11,교과가중치 3; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 생활; 자동 추정 대응,0,MAP-NEW-6영01-10,영어,5-6,,01,new_or_unmatched,0.0,,,,,6영01-10,[6영01-10] 일상생활 주제나 문화에 관한 담화나 글을 포용의 태도로 듣거나 읽는다. (가) 성취기준 해설 •,[별책14] 영어과 교육과정.pdf,21,True
low,11,교과가중치 3; 학년군가중치 3; 변화유형가중치 4; 임용형 키워드 표현; 자동 추정 대응,0,MAP-NEW-6영02-06,영어,5-6,,02,new_or_unmatched,0.0,,,,,6영02-06,"[6영02-06] 자신의 감정이나 의견, 경험이나 계획을 간단한 문장으로 표현한다.",[별책14] 영어과 교육과정.pdf,23,True
